Fecha Hora,Fecha Hora(RAW),Tiempo de Ping,Tiempo de Ping(RAW),Perdida de paquetes(RAW),Disponibilidad de sistema,Disponibilidad de sistema(RAW),Trafico suma (volumen),Trafico suma (volumen)(RAW),Trafico suma (velocidad),Trafico suma (velocidad)(RAW),"Temperature 1006 (Switch 1 - Temp Sensor 0, GREEN )","Temperature 1006 (Switch 1 - Temp Sensor 0, GREEN )(RAW)","Temperature 1007 (Switch 1 - Temp Sensor 1, GREEN )","Temperature 1007 (Switch 1 - Temp Sensor 1, GREEN )(RAW)","Temperature 1008 (Switch 1 - Temp Sensor 2, GREEN )","Temperature 1008 (Switch 1 - Temp Sensor 2, GREEN )(RAW)",CPU 1000,CPU 1000(RAW),Available Memory 1 (Processor),Available Memory 1 (Processor)(RAW)
15/04/2020 5:00:00 - 6:00:00,43936.45833,3 mseg,2.8217,0,68 d,5950783,0,0,0,0,33 °C,33,40 °C,40.4,44 °C,43.8833,"2,63 %",2.6333,340 MByte,356120458.9
15/04/2020 6:00:00 - 7:00:00,43936.5,2 mseg,2.2867,0,68 d,5954383,0,0,0,0,33 °C,33.0167,41 °C,40.95,44 °C,43.8833,"2,50 %",2.5,340 MByte,356121372
15/04/2020 7:00:00 - 8:00:00,43936.54167,2 mseg,2.28,0,68 d,5957983,0,0,0,0,33 °C,33.0333,41 °C,41,43 °C,43.35,"2,15 %",2.15,340 MByte,356120449.4
15/04/2020 8:00:00 - 9:00:00,43936.58333,2 mseg,2.1683,0,68 d,5961583,0,0,0,0,33 °C,33.4333,41 °C,41,44 °C,43.5167,"2,18 %",2.1833,340 MByte,356120448.3
15/04/2020 9:00:00 - 10:00:00,43936.625,3 mseg,2.54,0,69 d,5965183,0,0,0,0,32 °C,32.4667,40 °C,40.2167,44 °C,43.6,"2,23 %",2.2333,340 MByte,356120566.5
15/04/2020 10:00:00 - 11:00:00,43936.66667,2 mseg,2.4433,0,69 d,5968783,0,0,0,0,31 °C,31.2833,40 °C,39.6,43 °C,42.9667,"2,42 %",2.4167,340 MByte,356123188.9
15/04/2020 11:00:00 - 12:00:00,43936.70833,2 mseg,2.26,0,69 d,5972383,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.8667,2%,2,340 MByte,356119351.6
15/04/2020 12:00:00 - 13:00:00,43936.75,2 mseg,2.3133,0,69 d,5975983,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.9,"2,27 %",2.2667,340 MByte,356120226.9
15/04/2020 13:00:00 - 14:00:00,43936.79167,2 mseg,2.2383,0,69 d,5979583,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.9833,"2,35 %",2.35,340 MByte,356120014.6
15/04/2020 14:00:00 - 15:00:00,43936.83333,2 mseg,2.3633,0,69 d,5983183,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"2,08 %",2.0833,340 MByte,356119801.1
15/04/2020 15:00:00 - 16:00:00,43936.875,2 mseg,2.1767,0,69 d,5986783,0,0,0,0,32 °C,31.55,39 °C,39.1167,43 °C,43,"2,18 %",2.1833,340 MByte,356119413.3
15/04/2020 16:00:00 - 17:00:00,43936.91667,4 mseg,3.895,0,69 d,5990383,0,0,0,0,32 °C,32,40 °C,39.9833,43 °C,43.25,"2,43 %",2.4333,340 MByte,356118862.5
15/04/2020 17:00:00 - 18:00:00,43936.95833,3 mseg,2.545,0,69 d,5993983,0,0,0,0,32 °C,32.15,40 °C,40,43 °C,43.0833,"2,48 %",2.4833,340 MByte,356119813.9
15/04/2020 18:00:00 - 19:00:00,43937,2 mseg,2.36,0,69 d,5997583,0,0,0,0,32 °C,32.0333,40 °C,40,43 °C,43.25,"2,17 %",2.1667,340 MByte,356111755.3
15/04/2020 19:00:00 - 20:00:00,43937.04167,2 mseg,2.2933,0,69 d,6001183,0,0,0,0,32 °C,31.9667,40 °C,40,43 °C,43.2333,"2,92 %",2.9167,340 MByte,356060763.5
15/04/2020 20:00:00 - 21:00:00,43937.08333,2 mseg,2.4317,0,69 d,6004783,0,0,0,0,31 °C,31.05,39 °C,39.2167,43 °C,42.7,"2,32 %",2.3167,340 MByte,356102746.7
15/04/2020 21:00:00 - 22:00:00,43937.125,3 mseg,2.82,0,69 d,6008383,0,0,0,0,31 °C,30.65,39 °C,38.6,42 °C,42,"3,30 %",3.3,340 MByte,356112068.5
15/04/2020 22:00:00 - 23:00:00,43937.16667,3 mseg,2.5283,0,69 d,6011983,0,0,0,0,32 °C,31.55,39 °C,39.25,43 °C,42.7333,"2,68 %",2.6833,340 MByte,356108473.9
15/04/2020 23:00:00 - 0:00:00,43937.20833,2 mseg,2.4133,0,69 d,6015583,0,0,0,0,33 °C,32.7833,40 °C,40,43 °C,43.15,"2,12 %",2.1167,340 MByte,356106735.4
16/04/2020 0:00:00 - 1:00:00,43937.25,2 mseg,2.2083,0,69 d,6019183,0,0,0,0,33 °C,33.0333,41 °C,40.5667,44 °C,43.65,"2,12 %",2.1167,340 MByte,356112012.5
16/04/2020 1:00:00 - 2:00:00,43937.29167,2 mseg,2.1283,0,69 d,6022783,0,0,0,0,33 °C,33.4833,41 °C,41,44 °C,43.5167,"2,07 %",2.0667,340 MByte,356112005.3
16/04/2020 2:00:00 - 3:00:00,43937.33333,2 mseg,2.225,0,69 d,6026383,0,0,0,0,34 °C,33.9833,41 °C,41,44 °C,44,2%,2,340 MByte,356112009.3
16/04/2020 3:00:00 - 4:00:00,43937.375,2 mseg,2.3167,0,69 d,6029983,0,0,0,0,34 °C,34,41 °C,41,44 °C,44,2%,2,340 MByte,356112016.1
16/04/2020 4:00:00 - 5:00:00,43937.41667,2 mseg,2.2,0,69 d,6033583,0,0,0,0,34 °C,34,41 °C,41,44 °C,44,"2,07 %",2.0667,340 MByte,356112622.9
16/04/2020 5:00:00 - 6:00:00,43937.45833,2 mseg,2.1767,0,69 d,6037183,0,0,0,0,34 °C,34,41 °C,41,44 °C,44,"2,02 %",2.0167,340 MByte,356112010.4
16/04/2020 6:00:00 - 7:00:00,43937.5,2 mseg,2.2233,0,69 d,6040783,0,0,0,0,34 °C,34,41 °C,41,44 °C,44,2%,2,340 MByte,356113541.7
16/04/2020 7:00:00 - 8:00:00,43937.54167,2 mseg,2.2833,0,69 d,6044383,0,0,0,0,34 °C,34,41 °C,41.0167,44 °C,44,2%,2,340 MByte,356120409.1
16/04/2020 8:00:00 - 9:00:00,43937.58333,2 mseg,2.3533,0,69 d,6047983,0,0,0,0,34 °C,34.1167,42 °C,41.9333,44 °C,44.05,"2,10 %",2.1,340 MByte,356121034.9
16/04/2020 9:00:00 - 10:00:00,43937.625,2 mseg,2.19,0,70 d,6051583,0,0,0,0,34 °C,34.2833,42 °C,42,44 °C,44.2,"2,10 %",2.1,340 MByte,356121031.2
16/04/2020 10:00:00 - 11:00:00,43937.66667,2 mseg,2.2033,0,70 d,6055183,0,0,0,0,35 °C,34.95,42 °C,42,45 °C,44.65,2%,2,340 MByte,356119855.1
16/04/2020 11:00:00 - 12:00:00,43937.70833,2 mseg,2.1733,0,70 d,6058783,0,0,0,0,35 °C,35,42 °C,42.2667,45 °C,45,"2,17 %",2.1667,340 MByte,356119410.4
16/04/2020 12:00:00 - 13:00:00,43937.75,3 mseg,2.6417,0,70 d,6062383,0,0,0,0,36 °C,35.8167,43 °C,42.9333,45 °C,45,"2,02 %",2.0167,340 MByte,356120284
16/04/2020 13:00:00 - 14:00:00,43937.79167,2 mseg,2.2133,0,70 d,6065983,0,0,0,0,36 °C,36,43 °C,43,46 °C,45.8,"2,17 %",2.1667,340 MByte,356111995.4
16/04/2020 14:00:00 - 15:00:00,43937.83333,2 mseg,2.3267,0,70 d,6069583,0,0,0,0,36 °C,36.2,43 °C,43.2667,46 °C,45.9833,2%,2,340 MByte,356112013.6
16/04/2020 15:00:00 - 16:00:00,43937.875,2 mseg,2.2083,0,70 d,6073183,0,0,0,0,35 °C,34.9167,42 °C,42.4667,46 °C,45.6333,"2,05 %",2.05,340 MByte,356112017.4
16/04/2020 16:00:00 - 17:00:00,43937.91667,2 mseg,2.1333,0,70 d,6076783,0,0,0,0,34 °C,34,42 °C,41.9833,45 °C,44.9833,"2,10 %",2.1,340 MByte,356112013.3
16/04/2020 17:00:00 - 18:00:00,43937.95833,2 mseg,2.165,0,70 d,6080383,0,0,0,0,33 °C,33.3,41 °C,41,45 °C,44.5833,2%,2,340 MByte,356112015.7
16/04/2020 18:00:00 - 19:00:00,43938,2 mseg,2.33,0,70 d,6083983,0,0,0,0,33 °C,32.8333,41 °C,40.6667,44 °C,44,2%,2,340 MByte,356112017.3
16/04/2020 19:00:00 - 20:00:00,43938.04167,2 mseg,2.3117,0,70 d,6087583,0,0,0,0,32 °C,32.0167,40 °C,40,44 °C,43.6667,2%,2,340 MByte,356112018.6
16/04/2020 20:00:00 - 21:00:00,43938.08333,2 mseg,2.42,0,70 d,6091183,0,0,0,0,32 °C,31.7,40 °C,39.9833,43 °C,43.0333,"3,23 %",3.2333,340 MByte,356032920.5
16/04/2020 21:00:00 - 22:00:00,43938.125,2 mseg,2.2433,0,70 d,6094783,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.9667,2%,2,340 MByte,356115886.7
16/04/2020 22:00:00 - 23:00:00,43938.16667,2 mseg,2.2417,0,70 d,6098383,0,0,0,0,31 °C,30.8833,39 °C,39,43 °C,43,2%,2,340 MByte,356120369.7
16/04/2020 23:00:00 - 0:00:00,43938.20833,2 mseg,2.1783,0,70 d,6101983,0,0,0,0,30 °C,30.4333,39 °C,38.6,42 °C,42.3167,2%,2,340 MByte,356120356.1
17/04/2020 0:00:00 - 1:00:00,43938.25,2 mseg,2.2083,0,70 d,6105583,0,0,0,0,32 °C,31.8,39 °C,39.45,43 °C,43,2%,2,340 MByte,356120366.8
17/04/2020 1:00:00 - 2:00:00,43938.29167,2 mseg,2.1867,0,70 d,6109183,0,0,0,0,33 °C,32.8,40 °C,40,43 °C,43.0333,2%,2,340 MByte,356120378.4
17/04/2020 2:00:00 - 3:00:00,43938.33333,3 mseg,2.93,0,70 d,6112783,0,0,0,0,33 °C,33,40 °C,40.25,44 °C,43.8167,2%,2,340 MByte,356120377.9
17/04/2020 3:00:00 - 4:00:00,43938.375,4 mseg,4.05,0,70 d,6116383,0,0,0,0,33 °C,33,41 °C,40.8667,44 °C,43.75,2%,2,340 MByte,356120375.2
17/04/2020 4:00:00 - 5:00:00,43938.41667,2 mseg,2.1983,0,70 d,6119983,0,0,0,0,33 °C,33.0333,41 °C,40.65,43 °C,43.3,2%,2,340 MByte,356120374.7
17/04/2020 5:00:00 - 6:00:00,43938.45833,2 mseg,2.12,0,70 d,6123583,0,0,0,0,33 °C,33.0333,41 °C,40.95,43 °C,43.3167,2%,2,340 MByte,356120374
17/04/2020 6:00:00 - 7:00:00,43938.5,2 mseg,2.2183,0,70 d,6127183,0,0,0,0,33 °C,33.2667,41 °C,41,44 °C,43.55,2%,2,340 MByte,356120383.1
17/04/2020 7:00:00 - 8:00:00,43938.54167,2 mseg,2.145,0,70 d,6130783,0,0,0,0,33 °C,33.25,41 °C,40.7833,44 °C,43.9,2%,2,340 MByte,356120379.3
17/04/2020 8:00:00 - 9:00:00,43938.58333,2 mseg,2.3433,0,70 d,6134383,0,0,0,0,32 °C,31.9167,40 °C,40,43 °C,43.2333,"2,05 %",2.05,340 MByte,356120381.6
17/04/2020 9:00:00 - 10:00:00,43938.625,2 mseg,2.1017,0,71 d,6137983,0,0,0,0,31 °C,31,39 °C,39.05,43 °C,42.95,"2,08 %",2.0833,340 MByte,356120379.6
17/04/2020 10:00:00 - 11:00:00,43938.66667,2 mseg,2.1433,0,71 d,6141583,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,2%,2,340 MByte,356120377.9
17/04/2020 11:00:00 - 12:00:00,43938.70833,2 mseg,2.1967,0,71 d,6145183,0,0,0,0,31 °C,30.9833,39 °C,39,43 °C,43,"2,10 %",2.1,340 MByte,356120374.5
17/04/2020 12:00:00 - 13:00:00,43938.75,2 mseg,2.2983,0,71 d,6148783,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"2,05 %",2.05,340 MByte,356120367.8
17/04/2020 13:00:00 - 14:00:00,43938.79167,2 mseg,2.3133,0,71 d,6152383,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"2,38 %",2.3833,340 MByte,356113130.5
17/04/2020 14:00:00 - 15:00:00,43938.83333,2 mseg,2.365,0,71 d,6155983,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"3,63 %",3.6333,339 MByte,355979036.3
17/04/2020 15:00:00 - 16:00:00,43938.875,3 mseg,2.7058,0.1667,71 d,6159583,0,0,0,0,31 °C,31,39 °C,39.0333,43 °C,43,"2,85 %",2.85,340 MByte,356120374.9
17/04/2020 16:00:00 - 17:00:00,43938.91667,2 mseg,2.335,0,71 d,6163183,0,0,0,0,31 °C,31,39 °C,39.4,43 °C,43.0333,"2,17 %",2.1667,340 MByte,356120360.4
17/04/2020 17:00:00 - 18:00:00,43938.95833,2 mseg,2.3533,0,71 d,6166783,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.8333,"2,67 %",2.6667,340 MByte,356120377.1
17/04/2020 18:00:00 - 19:00:00,43939,3 mseg,2.7733,0,71 d,6170383,0,0,0,0,31 °C,30.5667,39 °C,38.7167,42 °C,42.1333,2%,2,340 MByte,356120381.2
17/04/2020 19:00:00 - 20:00:00,43939.04167,2 mseg,2.2583,0,71 d,6173983,0,0,0,0,30 °C,30,39 °C,38.7167,43 °C,42.5667,"2,05 %",2.05,340 MByte,356120376.1
17/04/2020 20:00:00 - 21:00:00,43939.08333,2 mseg,2.1817,0,71 d,6177583,0,0,0,0,30 °C,30,38 °C,38.4333,42 °C,42.2833,"2,02 %",2.0167,340 MByte,356120385.7
17/04/2020 21:00:00 - 22:00:00,43939.125,2 mseg,2.175,0,71 d,6181183,0,0,0,0,30 °C,30,38 °C,38,42 °C,42.0167,2%,2,340 MByte,356120380.1
17/04/2020 22:00:00 - 23:00:00,43939.16667,3 mseg,3.4483,0,71 d,6184783,0,0,0,0,30 °C,29.95,38 °C,38,42 °C,42,2%,2,340 MByte,356120383.4
17/04/2020 23:00:00 - 0:00:00,43939.20833,2 mseg,2.2217,0,71 d,6188383,0,0,0,0,30 °C,30.2667,38 °C,38.3,42 °C,42.1833,2%,2,340 MByte,356120383.6
18/04/2020 0:00:00 - 1:00:00,43939.25,2 mseg,2.3017,0,71 d,6191983,0,0,0,0,32 °C,31.5167,39 °C,39,43 °C,42.8333,2%,2,340 MByte,356120382.7
18/04/2020 1:00:00 - 2:00:00,43939.29167,2 mseg,2.2517,0,71 d,6195583,0,0,0,0,32 °C,32,40 °C,40,43 °C,43,2%,2,340 MByte,356120378.5
18/04/2020 2:00:00 - 3:00:00,43939.33333,2 mseg,2.2833,0,71 d,6199183,0,0,0,0,33 °C,32.7,40 °C,40,43 °C,43,2%,2,340 MByte,356120379.5
18/04/2020 3:00:00 - 4:00:00,43939.375,2 mseg,2.1683,0,71 d,6202783,0,0,0,0,33 °C,33,40 °C,40,43 °C,43.1833,2%,2,340 MByte,356120370.5
18/04/2020 4:00:00 - 5:00:00,43939.41667,2 mseg,2.1733,0,71 d,6206383,0,0,0,0,33 °C,33,40 °C,40,43 °C,43.05,2%,2,340 MByte,356120369.7
18/04/2020 5:00:00 - 6:00:00,43939.45833,2 mseg,2.3633,0,71 d,6209983,0,0,0,0,33 °C,33,40 °C,40,43 °C,43.4167,"2,07 %",2.0667,340 MByte,356120382.5
18/04/2020 6:00:00 - 7:00:00,43939.5,3 mseg,2.9533,0,71 d,6213583,0,0,0,0,33 °C,33,40 °C,40,44 °C,43.7167,2%,2,340 MByte,356120385.1
18/04/2020 7:00:00 - 8:00:00,43939.54167,2 mseg,2.17,0,71 d,6217183,0,0,0,0,33 °C,33,40 °C,40.0667,44 °C,43.8167,2%,2,340 MByte,356120383.7
18/04/2020 8:00:00 - 9:00:00,43939.58333,2 mseg,2.19,0,71 d,6220783,0,0,0,0,33 °C,33.0167,41 °C,40.9667,44 °C,43.95,2%,2,340 MByte,356120378.2
18/04/2020 9:00:00 - 10:00:00,43939.625,2 mseg,2.4617,0,72 d,6224383,0,0,0,0,33 °C,33.0167,41 °C,40.9,43 °C,43.3333,2%,2,340 MByte,356120387.7
18/04/2020 10:00:00 - 11:00:00,43939.66667,2 mseg,2.2617,0,72 d,6227983,0,0,0,0,34 °C,33.85,41 °C,41,44 °C,43.85,2%,2,340 MByte,356120382.8
18/04/2020 11:00:00 - 12:00:00,43939.70833,4 mseg,4.3733,0,72 d,6231583,0,0,0,0,33 °C,33.05,41 °C,40.6833,44 °C,43.9167,2%,2,340 MByte,356120380.5
18/04/2020 12:00:00 - 13:00:00,43939.75,2 mseg,2.36,0,72 d,6235183,0,0,0,0,32 °C,32.0333,40 °C,40,43 °C,43.3,"2,40 %",2.4,340 MByte,356120280
18/04/2020 13:00:00 - 14:00:00,43939.79167,2 mseg,2.2133,0,72 d,6238783,0,0,0,0,31 °C,31.3167,40 °C,39.5333,43 °C,42.9833,2%,2,340 MByte,356120385.4
18/04/2020 14:00:00 - 15:00:00,43939.83333,2 mseg,2.215,0,72 d,6242383,0,0,0,0,31 °C,31,39 °C,39,43 °C,42.95,2%,2,340 MByte,356120384.5
18/04/2020 15:00:00 - 16:00:00,43939.875,2 mseg,2.3867,0,72 d,6245983,0,0,0,0,31 °C,30.8833,39 °C,39,42 °C,42.0167,2%,2,340 MByte,356120384.7
18/04/2020 16:00:00 - 17:00:00,43939.91667,2 mseg,2.1817,0,72 d,6249583,0,0,0,0,30 °C,30.0167,38 °C,38.4,42 °C,42.2167,2%,2,340 MByte,356120377.5
18/04/2020 17:00:00 - 18:00:00,43939.95833,2 mseg,2.2333,0,72 d,6253183,0,0,0,0,30 °C,30,39 °C,38.95,43 °C,42.85,2%,2,340 MByte,356120377.9
18/04/2020 18:00:00 - 19:00:00,43940,4 mseg,4.4654,0.1667,72 d,6256783,0,0,0,0,30 °C,30.45,39 °C,38.9333,43 °C,42.5,"2,52 %",2.5167,340 MByte,356055852.4
18/04/2020 19:00:00 - 20:00:00,43940.04167,2 mseg,2.1683,0,72 d,6260383,0,0,0,0,31 °C,31.35,39 °C,39,43 °C,43,2%,2,340 MByte,356085707.7
18/04/2020 20:00:00 - 21:00:00,43940.08333,2 mseg,2.2367,0,72 d,6263983,0,0,0,0,32 °C,31.95,39 °C,39,43 °C,43,2%,2,340 MByte,356085704.7
18/04/2020 21:00:00 - 22:00:00,43940.125,3 mseg,2.7133,0,72 d,6267583,0,0,0,0,32 °C,31.9833,39 °C,39,43 °C,43,2%,2,340 MByte,356085710
18/04/2020 22:00:00 - 23:00:00,43940.16667,2 mseg,2.1783,0,72 d,6271183,0,0,0,0,32 °C,31.8333,39 °C,39,43 °C,43,2%,2,340 MByte,356098984.1
18/04/2020 23:00:00 - 0:00:00,43940.20833,2 mseg,2.155,0,72 d,6274783,0,0,0,0,32 °C,31.6167,39 °C,39,43 °C,42.9833,2%,2,340 MByte,356120338.2
19/04/2020 0:00:00 - 1:00:00,43940.25,2 mseg,2.3317,0,72 d,6278383,0,0,0,0,32 °C,31.9667,39 °C,39,43 °C,43,2%,2,340 MByte,356120347.1
19/04/2020 1:00:00 - 2:00:00,43940.29167,2 mseg,2.2817,0,72 d,6281983,0,0,0,0,32 °C,32,39 °C,39.1333,43 °C,43,2%,2,340 MByte,356120345.1
19/04/2020 2:00:00 - 3:00:00,43940.33333,2 mseg,2.2467,0,72 d,6285583,0,0,0,0,32 °C,32,40 °C,40,43 °C,43,2%,2,340 MByte,356120340.9
19/04/2020 3:00:00 - 4:00:00,43940.375,2 mseg,2.1933,0,72 d,6289183,0,0,0,0,32 °C,32,40 °C,40,43 °C,43,2%,2,340 MByte,356120343.1
19/04/2020 4:00:00 - 5:00:00,43940.41667,2 mseg,2.1567,0,72 d,6292783,0,0,0,0,32 °C,32,40 °C,40,43 °C,43,2%,2,340 MByte,356120343.4
19/04/2020 5:00:00 - 6:00:00,43940.45833,2 mseg,2.3083,0,72 d,6296383,0,0,0,0,32 °C,32,40 °C,40,43 °C,43,2%,2,340 MByte,356120327.6
19/04/2020 6:00:00 - 7:00:00,43940.5,2 mseg,2.305,0,72 d,6299983,0,0,0,0,32 °C,32,40 °C,40,43 °C,43,2%,2,340 MByte,356120338.7
19/04/2020 7:00:00 - 8:00:00,43940.54167,2 mseg,2.1467,0,72 d,6303583,0,0,0,0,32 °C,32,40 °C,40,43 °C,43,2%,2,340 MByte,356120335
19/04/2020 8:00:00 - 9:00:00,43940.58333,2 mseg,2.19,0,72 d,6307183,0,0,0,0,32 °C,32.3,40 °C,40,43 °C,43,2%,2,340 MByte,356120320.7
19/04/2020 9:00:00 - 10:00:00,43940.625,2 mseg,2.1817,0,73 d,6310783,0,0,0,0,33 °C,32.9833,40 °C,40,43 °C,43,2%,2,340 MByte,356120333.5
19/04/2020 10:00:00 - 11:00:00,43940.66667,2 mseg,2.1967,0,73 d,6314383,0,0,0,0,33 °C,32.9833,40 °C,40,43 °C,43,2%,2,340 MByte,356120340.5
19/04/2020 11:00:00 - 12:00:00,43940.70833,2 mseg,2.105,0,73 d,6317983,0,0,0,0,33 °C,33,40 °C,40,43 °C,43.25,"2,17 %",2.1667,340 MByte,356120333.7
19/04/2020 12:00:00 - 13:00:00,43940.75,2 mseg,2.3067,0,73 d,6321583,0,0,0,0,33 °C,33,40 °C,40,43 °C,43.15,"2,02 %",2.0167,340 MByte,356120234.4
19/04/2020 13:00:00 - 14:00:00,43940.79167,4 mseg,3.78,0,73 d,6325183.017,0,0,0,0,33 °C,33.0167,41 °C,40.65,44 °C,43.8333,"2,58 %",2.5833,340 MByte,356120273.9
19/04/2020 14:00:00 - 15:00:00,43940.83333,2 mseg,2.2417,0,73 d,6328783,0,0,0,0,33 °C,33.15,41 °C,40.8667,44 °C,43.7,"2,02 %",2.0167,340 MByte,356120339.6
19/04/2020 15:00:00 - 16:00:00,43940.875,2 mseg,2.1933,0,73 d,6332383,0,0,0,0,33 °C,33,41 °C,41,44 °C,44,"2,02 %",2.0167,340 MByte,356120298
19/04/2020 16:00:00 - 17:00:00,43940.91667,2 mseg,2.1767,0,73 d,6335983,0,0,0,0,33 °C,33,41 °C,41,44 °C,44,2%,2,340 MByte,356120297.1
19/04/2020 17:00:00 - 18:00:00,43940.95833,4 mseg,4.4767,0,73 d,6339583.017,0,0,0,0,33 °C,33,41 °C,41,44 °C,44.1333,2%,2,340 MByte,356120298.9
19/04/2020 18:00:00 - 19:00:00,43941,2 mseg,2.175,0,73 d,6343183,0,0,0,0,33 °C,33,41 °C,41,44 °C,44,"2,08 %",2.0833,340 MByte,356120294.4
19/04/2020 19:00:00 - 20:00:00,43941.04167,2 mseg,2.4417,0,73 d,6346783,0,0,0,0,33 °C,33,41 °C,41,44 °C,44,"2,63 %",2.6333,340 MByte,356120291.3
19/04/2020 20:00:00 - 21:00:00,43941.08333,5 mseg,4.6967,0,73 d,6350383,0,0,0,0,33 °C,33.0167,41 °C,40.7333,44 °C,43.5833,"2,70 %",2.7,340 MByte,356120298.5
19/04/2020 21:00:00 - 22:00:00,43941.125,2 mseg,2.3967,0,73 d,6353983,0,0,0,0,33 °C,33.3,41 °C,41,43 °C,43.45,"2,67 %",2.6667,340 MByte,356113985.5
19/04/2020 22:00:00 - 23:00:00,43941.16667,2 mseg,2.2133,0,73 d,6357583,0,0,0,0,33 °C,33.4667,41 °C,41,44 °C,43.8,"2,23 %",2.2333,340 MByte,356111891.3
19/04/2020 23:00:00 - 0:00:00,43941.20833,2 mseg,2.2483,0,73 d,6361183,0,0,0,0,34 °C,33.5833,41 °C,40.9667,44 °C,43.8333,2%,2,340 MByte,356111873
20/04/2020 0:00:00 - 1:00:00,43941.25,4 mseg,3.7217,0,73 d,6364783,0,0,0,0,33 °C,33.4333,41 °C,40.9667,44 °C,43.8,2%,2,340 MByte,356111890.3
20/04/2020 1:00:00 - 2:00:00,43941.29167,2 mseg,2.3717,0,73 d,6368383,0,0,0,0,33 °C,33.25,41 °C,40.9833,44 °C,43.8,2%,2,340 MByte,356111885.8
20/04/2020 2:00:00 - 3:00:00,43941.33333,2 mseg,2.15,0,73 d,6371983,0,0,0,0,33 °C,33.2167,41 °C,40.65,44 °C,43.55,2%,2,340 MByte,356111892.4
20/04/2020 3:00:00 - 4:00:00,43941.375,2 mseg,2.2883,0,73 d,6375583,0,0,0,0,33 °C,33.0167,41 °C,40.6167,44 °C,43.5667,2%,2,340 MByte,356111885.2
20/04/2020 4:00:00 - 5:00:00,43941.41667,2 mseg,2.1467,0,73 d,6379183,0,0,0,0,33 °C,33.0167,41 °C,40.7667,44 °C,43.7167,2%,2,340 MByte,356111889.9
20/04/2020 5:00:00 - 6:00:00,43941.45833,2 mseg,2.24,0,73 d,6382783,0,0,0,0,33 °C,33,41 °C,40.65,44 °C,43.75,2%,2,340 MByte,356111886.7
20/04/2020 6:00:00 - 7:00:00,43941.5,2 mseg,2.3067,0,73 d,6386383,0,0,0,0,33 °C,33,41 °C,40.6667,44 °C,44,2%,2,340 MByte,356111884.8
20/04/2020 7:00:00 - 8:00:00,43941.54167,2 mseg,2.3417,0,73 d,6389983,0,0,0,0,32 °C,32.2,40 °C,40,43 °C,43.4333,2%,2,340 MByte,356111886.3
20/04/2020 8:00:00 - 9:00:00,43941.58333,2 mseg,2.1867,0,73 d,6393583,0,0,0,0,32 °C,31.5,39 °C,39.2667,43 °C,42.9667,"2,03 %",2.0333,340 MByte,356111893.2
20/04/2020 9:00:00 - 10:00:00,43941.625,2 mseg,2.1783,0,74 d,6397183,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,2%,2,340 MByte,356111881.9
20/04/2020 10:00:00 - 11:00:00,43941.66667,2 mseg,2.255,0,74 d,6400783,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,"2,53 %",2.5333,340 MByte,356068606.1
20/04/2020 11:00:00 - 12:00:00,43941.70833,2 mseg,2.195,0,74 d,6404383,0,0,0,0,31 °C,31,39 °C,39,43 °C,43,2%,2,340 MByte,356120319.3
20/04/2020 12:00:00 - 13:00:00,43941.75,2 mseg,2.2183,0,74 d,6407983,0,0,0,0,31 °C,31.4333,39 °C,39,43 °C,43,"2,48 %",2.4833,340 MByte,356069120.8
20/04/2020 13:00:00 - 14:00:00,43941.79167,2 mseg,2.2317,0,74 d,6411583,0,0,0,0,32 °C,31.9667,39 °C,39,43 °C,43,2%,2,340 MByte,356120284.9
20/04/2020 14:00:00 - 15:00:00,43941.83333,2 mseg,2.2183,0,74 d,6415183,0,0,0,0,32 °C,31.7333,39 °C,39,43 °C,43,"3,42 %",3.4167,340 MByte,356009750.5
20/04/2020 15:00:00 - 16:00:00,43941.875,2 mseg,2.1567,0,74 d,6418783,0,0,0,0,32 °C,32,40 °C,39.7,43 °C,43,"2,47 %",2.4667,340 MByte,356057218.9
20/04/2020 16:00:00 - 17:00:00,43941.91667,2 mseg,2.15,0,74 d,6422383,0,0,0,0,32 °C,32.0167,40 °C,40,43 °C,43.3,"2,03 %",2.0333,340 MByte,356101185.1
20/04/2020 17:00:00 - 18:00:00,43941.95833,2 mseg,2.2117,0,74 d,6425983,0,0,0,0,32 °C,32.0167,40 °C,40,43 °C,43.2,"2,03 %",2.0333,340 MByte,356101980.7
20/04/2020 18:00:00 - 19:00:00,43942,2 mseg,2.27,0,74 d,6429583,0,0,0,0,32 °C,32,40 °C,40,44 °C,43.8,"2,03 %",2.0333,340 MByte,356110742.9
20/04/2020 19:00:00 - 20:00:00,43942.04167,3 mseg,3.155,0,74 d,6433183,0,0,0,0,32 °C,32,40 °C,40,44 °C,43.8167,"2,47 %",2.4667,340 MByte,356110740.3
